loan_amnt,term,int_rate,annual_inc,installment,verification_status,grade,revol_util,loan_status
10000,0,8.49,108288.0,315.63,2,6,0.0,0
35000,0,19.29,85000.0,1288.1,1,2,87.9,1
3500,0,5.42,112000.0,105.56,0,6,4.7,0
7200,0,10.59,43000.0,234.33,0,5,40.3,0
14000,1,11.99,52000.0,311.36,2,5,0.0,1
10000,0,13.49,48000.0,339.31,0,4,84.8,0
20000,0,10.59,75000.0,650.9,1,5,11.2,1
23600,1,15.23,47220.0,502.73,1,4,0.0,0
35000,1,19.69,75000.0,704.77,2,2,60.1,1
18575,1,11.99,56000.0,360.84,2,5,61.3,0
8450,0,13.49,93080.0,286.72,2,4,92.6,0
30000,1,13.99,102000.0,519.35,1,4,21.9,0
6800,0,12.99,87360.0,229.09,0,4,94.1,0
6400,0,16.89,51000.0,227.83,1,3,97.9,0
3600,0,15.23,39996.0,125.21,2,4,33.7,0
35000,1,18.39,100000.0,896.22,1,2,10.9,0
6000,0,10.59,55000.0,195.27,0,5,90.7,1
3600,0,14.79,43200.0,124.43,1,4,17.7,0
14000,0,7.49,96000.0,435.43,1,6,12.7,0
20000,1,11.49,54000.0,439.76,1,5,17.67,0
18000,1,11.49,40000.0,333.12,1,5,6.0,0
3000,0,13.49,74628.0,101.8,2,4,80.6,0
4500,0,6.99,77000.0,138.93,0,6,40.1,0
25200,1,16.89,80000.0,624.8,1,3,25.3,0
10000,0,10.59,72000.0,325.45,0,5,61.4,0
14300,0,13.49,30000.0,485.21,0,4,81.3,1
10000,0,11.99,73000.0,332.1,1,5,82.3,0
15000,1,11.99,40000.0,278.0,1,5,15.9,0
15000,0,7.49,97440.0,466.53,1,6,4.3,0
12000,1,17.99,47000.0,304.66,2,2,34.1,0
8400,0,13.49,42552.0,285.02,0,4,57.0,0
1200,0,15.23,44000.0,41.74,2,4,48.0,0
9175,1,10.59,50000.0,197.62,2,5,14.9,0
21000,0,13.49,117516.0,712.54,1,4,83.1,0
3000,0,15.62,42000.0,104.91,2,3,13.4,1
12000,1,20.25,76000.0,319.6,1,1,68.6,0
4000,0,10.99,98004.0,130.94,0,5,55.1,0
35000,1,19.69,130000.0,593.56,2,2,68.3,0
1250,0,19.29,33000.0,46.01,0,2,98.6,0
28000,1,16.89,48000.0,430.17,1,3,25.5,0
26000,1,10.99,45000.0,377.69,2,5,38.1,0
34000,1,18.79,75000.0,659.84,1,2,94.9,0
13500,1,13.49,50004.0,263.41,2,4,41.5,0
9000,0,10.99,51000.0,294.61,0,5,24.0,0
16000,1,12.99,56000.0,255.35,0,4,35.7,1
11900,1,10.99,38000.0,250.53,0,5,12.8,1
9000,0,5.99,60000.0,273.76,2,6,34.9,0
3000,0,7.49,24000.0,93.31,2,6,58.9,0
24575,1,12.99,43200.0,414.59,1,4,1.8,1
1500,0,8.49,60000.0,47.35,1,6,68.5,1
10000,0,10.59,82800.0,325.45,1,5,75.1,0
8725,1,11.99,72000.0,194.04,2,5,31.7,0
5000,0,15.99,29000.0,175.77,2,3,49.1,0
33425,1,16.89,80000.0,523.15,1,3,18.7,0
20000,0,7.49,60000.0,442.43,1,6,18.9,0
7000,0,15.62,60000.0,244.79,0,3,97.1,0
12000,0,7.49,73000.0,373.22,0,6,30.9,0
5600,1,15.99,52416.0,136.16,2,3,28.6,1
28000,0,11.99,120000.0,929.87,2,5,77.6,1
3000,0,11.49,120000.0,98.92,0,5,70.7,0
2650,1,10.99,63000.0,57.61,0,5,8.7,0
20000,0,18.79,60000.0,731.0,1,2,68.4,0
16000,0,13.99,50000.0,546.77,2,4,40.3,1
9250,0,11.49,19000.0,304.99,0,5,75.5,0
24000,1,18.07,65004.0,481.93,1,3,67.2,0
21850,1,12.99,28800.0,345.21,2,4,30.3,0
6000,0,11.99,77004.0,199.26,0,5,23.6,0
5600,0,10.99,52800.0,183.32,0,5,30.7,0
21000,0,18.79,150000.0,767.55,1,2,93.8,1
4800,0,10.99,35000.0,157.13,0,5,4.3,0
10000,0,8.49,26000.0,315.63,0,6,57.6,0
6000,0,11.49,84000.0,197.83,0,5,62.9,0
12000,0,5.42,31800.0,361.92,1,6,11.8,1
1000,0,10.59,55000.0,32.55,0,5,96.7,0
5000,0,15.99,26400.0,175.77,0,3,63.2,0
5000,0,5.42,60000.0,150.8,0,6,1.3,0
4800,0,10.99,50000.0,157.13,0,5,95.3,1
6400,0,9.99,65000.0,206.48,2,5,30.2,0
4800,0,10.99,19800.0,157.13,0,5,0.0,0
25000,1,12.99,48000.0,350.89,1,4,57.0,1
1775,0,7.49,55000.0,55.21,0,6,16.5,0
25000,1,10.99,63000.0,543.44,1,5,1.2,0
12000,0,10.99,57000.0,392.81,0,5,48.7,0
5000,0,5.42,26004.0,150.8,0,6,7.5,0
3975,0,10.99,35568.0,130.12,0,5,62.3,0
4500,0,12.99,41000.0,151.61,0,4,69.8,0
20000,1,13.49,94000.0,436.52,1,4,83.2,0
12000,1,15.23,90000.0,286.93,0,4,73.1,0
20000,0,10.99,95000.0,654.68,1,5,54.3,0
3500,0,13.99,22800.0,119.61,2,4,89.6,1
15700,0,11.49,68000.0,517.65,2,5,66.8,0
2000,0,10.59,35000.0,65.09,2,5,38.3,0
5000,0,10.59,24000.0,162.73,0,5,42.4,0
16000,1,14.79,79000.0,378.88,2,4,78.6,1
9000,0,10.99,55000.0,294.61,0,5,42.9,0
11200,1,19.29,45000.0,292.33,2,2,45.6,0
24000,1,17.49,127000.0,474.08,1,3,84.2,1
1750,0,7.49,10008.0,54.43,0,6,24.9,0
2400,0,14.79,18000.0,82.96,2,4,57.6,0
12000,1,15.23,70000.0,286.93,0,4,48.0,1
16000,1,17.49,87000.0,401.87,1,3,60.3,1
2800,0,13.49,72000.0,95.01,0,4,21.4,0
25000,1,12.99,75600.0,568.7,1,4,38.9,0
16050,1,19.29,70000.0,353.67,1,2,73.2,0
5000,0,6.99,21000.0,154.37,2,6,23.0,0
12000,0,13.49,57000.0,407.17,0,4,52.6,0
10950,0,5.99,47908.0,333.08,2,6,6.5,0
10000,1,19.69,36000.0,263.22,2,2,84.8,1
3000,0,16.49,55000.0,106.2,1,3,90.0,0
12000,0,5.42,96000.0,361.92,2,6,34.5,0
1500,0,7.49,63128.0,46.66,0,6,50.7,0
6000,0,8.49,116700.0,189.38,0,6,82.0,0
26250,1,16.89,57120.0,650.83,1,3,62.3,1
28000,1,11.49,100000.0,543.65,1,5,48.5,0
10000,1,11.49,45000.0,219.88,2,5,5.4,0
5600,0,5.42,72000.0,168.9,0,6,21.5,0
4800,0,12.99,54000.0,161.71,0,4,53.9,0
8450,0,6.99,98400.0,260.88,0,6,57.4,1
9000,0,13.49,62532.0,305.38,2,4,47.3,0
6800,0,8.49,68004.0,214.63,2,6,54.3,0
8000,0,18.39,84000.0,290.79,1,2,82.6,1
5000,0,6.99,65000.0,154.37,1,6,17.7,0
16000,0,8.49,44000.0,505.01,2,6,49.2,0
15000,1,11.49,85000.0,329.82,2,5,19.4,0
3600,0,15.23,160000.0,125.21,0,4,79.5,0
15000,0,6.99,99000.0,463.09,0,6,16.4,0
20000,0,11.99,90000.0,664.2,0,5,39.5,0
5000,0,9.99,48000.0,161.32,2,5,16.7,0
9600,1,10.99,60000.0,208.68,1,5,37.4,0
4600,0,10.59,40000.0,149.71,2,5,16.9,0
10625,0,8.49,62467.0,335.36,2,6,94.1,0
4000,0,5.42,55000.0,120.64,0,6,1.5,0
6000,0,5.42,70000.0,180.96,2,6,1.3,0
8000,0,10.99,54000.0,261.88,0,5,38.9,0
21000,0,11.99,80000.0,697.41,0,5,68.9,0
12200,0,11.49,42000.0,402.25,1,5,68.0,1
15775,0,10.59,56472.0,513.4,0,5,39.0,0
18225,1,17.99,42000.0,384.63,1,2,75.3,1
12000,1,17.49,30000.0,301.41,1,3,37.8,1
12000,1,13.49,50000.0,276.06,0,4,35.7,1
10825,0,10.99,44630.28,354.35,0,5,65.7,0
5000,0,5.42,40000.0,150.8,2,6,8.9,0
5000,1,15.99,39996.0,121.57,0,3,44.9,0
25000,1,21.74,57000.0,445.04,1,1,92.2,1
8000,0,9.99,73008.0,258.1,0,5,35.7,0
15000,0,16.89,60000.0,533.98,2,3,37.4,0
12000,1,13.49,56496.0,276.06,0,4,73.2,0
5500,1,17.49,25008.0,138.15,0,3,32.2,0
2500,0,11.99,90000.0,83.03,2,5,85.8,0
4800,0,5.42,35000.0,144.77,0,6,20.2,0
13500,1,17.99,26500.0,342.74,1,2,76.0,1
8500,0,5.42,38000.0,256.36,0,6,12.7,0
4000,0,9.99,53400.0,129.05,2,5,22.2,0
25000,0,16.89,95000.0,889.96,2,3,10.0,0
3075,0,10.99,44000.0,100.66,0,5,90.5,0
8000,0,16.49,45000.0,283.2,0,3,73.5,0
13000,0,6.99,83200.0,401.35,2,6,66.9,0
3600,0,7.49,50000.0,111.97,0,6,2.1,0
4800,0,5.99,110000.0,146.01,0,6,3.4,0
15000,1,16.49,55000.0,274.68,2,3,38.4,0
25000,1,15.23,84000.0,597.78,1,4,47.7,0
1600,0,13.99,60000.0,54.68,2,4,96.6,0
14000,1,10.59,53280.0,301.54,0,5,24.9,0
7500,0,9.99,71000.0,241.97,0,5,83.4,0
1800,0,11.49,51000.0,59.35,0,5,95.9,0
15000,0,8.49,69000.0,473.45,2,6,41.7,0
6000,0,14.79,40000.0,207.38,2,4,70.4,0
7800,1,12.99,75000.0,177.44,0,4,29.9,1
13000,0,10.99,55000.0,425.55,0,5,50.3,0
12000,0,10.99,37200.0,392.81,0,5,38.1,1
5000,0,16.49,35000.0,177.0,0,3,95.7,0
5000,0,9.99,61000.0,161.32,0,5,20.1,0
14000,1,10.99,27000.0,304.33,0,5,22.2,0
2000,0,5.99,50031.0,60.84,2,6,27.6,0
11000,1,20.25,51600.0,292.97,1,1,70.8,1
29175,0,8.49,103000.0,920.85,1,6,22.6,0
7200,0,7.49,40000.0,223.94,0,6,5.8,0
8500,0,14.79,59826.0,293.79,1,4,49.3,1
2400,0,11.49,60000.0,79.14,0,5,21.8,0
15500,0,10.99,80000.0,507.38,2,5,52.1,0
14750,1,17.49,73000.0,370.48,0,3,56.9,0
9800,1,17.99,145008.0,248.81,1,2,40.8,0
14400,0,11.99,124896.0,478.22,0,5,62.8,0
4200,1,13.99,48000.0,97.71,0,4,40.4,0
35000,1,17.49,65000.0,797.46,1,3,66.2,0
8000,0,5.99,24000.0,243.34,0,6,26.0,0
4000,0,10.99,65004.0,130.94,0,5,95.4,0
9000,0,16.89,41000.0,320.39,0,3,93.1,0
12000,0,7.49,120000.0,373.22,1,6,32.8,0
9600,0,13.49,74400.0,325.74,1,4,35.3,1
5000,0,16.49,200000.0,177.0,1,3,92.6,0
18000,1,20.99,340000.0,385.44,2,1,8.5,0
20000,1,11.99,66000.0,444.79,1,5,0.3,0
12000,0,16.49,65000.0,424.8,2,3,90.1,0
30000,0,13.49,134000.0,1017.92,1,4,82.0,0
2000,0,6.99,130000.0,61.75,2,6,8.9,0
18225,0,10.99,50000.0,596.58,1,5,55.7,0
28200,1,20.62,56000.0,495.87,1,1,90.3,1
9600,0,7.49,55000.0,298.58,0,6,15.3,0
8400,0,5.99,86000.0,255.51,0,6,0.6,0
3600,0,10.59,65000.0,117.17,2,5,42.1,0
28000,1,17.49,80000.0,703.28,1,3,90.2,1
16075,0,6.99,65253.0,496.28,0,6,48.6,0
24000,1,21.36,125000.0,428.61,2,1,72.8,1
10000,0,13.49,40000.0,339.31,1,4,72.3,1
6000,0,6.99,77000.0,185.24,0,6,38.6,0
5000,0,11.99,136886.0,166.05,1,5,74.4,1
10000,0,6.99,65000.0,308.73,2,6,16.5,0
12000,1,13.49,60000.0,276.06,1,4,51.2,0
4800,0,13.49,71000.0,162.87,2,4,78.8,0
10500,0,8.49,40500.0,331.42,0,6,76.8,1
18000,1,11.99,64000.0,400.31,1,5,51.9,0
20700,1,20.99,33000.0,559.89,1,1,98.3,0
10000,0,16.49,82000.0,354.0,0,3,80.2,0
3600,0,5.99,55000.0,109.51,0,6,30.7,0
29000,1,11.49,73000.0,497.47,1,5,10.9,0
7500,1,16.49,78000.0,184.35,2,3,34.7,0
6000,0,13.49,50000.0,203.59,0,4,90.7,0
4000,0,5.99,33000.0,121.67,0,6,23.6,0
16000,1,13.49,300000.0,368.08,2,4,68.2,0
8000,0,13.49,64800.0,271.45,1,4,71.5,0
35000,1,18.39,205000.0,896.22,1,2,31.2,0
6000,0,15.23,60000.0,208.67,0,4,57.4,1
2500,0,7.49,8628.0,77.76,0,6,20.4,0
6000,1,18.39,54504.0,153.64,0,2,41.1,0
25000,1,11.49,49380.0,445.8,1,5,48.7,0
6000,0,10.99,95000.0,196.41,2,5,94.6,0
30000,0,16.49,120000.0,1061.99,1,3,2.4,1
8000,0,7.49,33000.0,248.82,0,6,32.6,0
3000,0,11.99,19200.0,99.63,0,5,27.2,0
9800,0,5.42,140004.0,295.57,2,6,6.8,0
19200,1,21.74,72000.0,527.45,0,1,70.3,0
8000,0,12.99,62000.0,269.52,0,4,97.5,0
15000,0,11.99,48000.0,498.15,0,5,77.8,0
6150,0,11.49,72000.0,202.78,0,5,63.9,0
7800,0,16.49,33600.0,276.12,0,3,61.6,0
18000,1,16.89,48000.0,446.29,1,3,56.9,0
13500,0,13.99,57772.0,461.34,0,4,90.7,0
18225,1,18.79,68000.0,470.67,1,2,94.4,0
35000,0,11.99,80000.0,1137.43,2,5,65.2,0
5500,0,9.99,73000.0,177.45,0,5,77.0,0
35000,1,18.39,75000.0,896.22,1,2,22.0,0
12000,1,13.49,84996.0,276.06,0,4,57.6,0
20000,1,12.99,46000.0,454.96,1,4,74.3,0
18000,0,15.23,46800.0,626.01,1,4,83.3,0
7000,0,6.99,95000.0,216.11,0,6,38.0,0
15000,0,15.99,40000.0,527.29,1,3,41.5,1
2875,0,11.99,40800.0,95.48,0,5,92.4,1
5400,1,18.39,18996.0,138.28,2,2,46.7,1
18500,0,12.99,60000.0,623.25,0,4,74.9,0
2000,0,6.99,69000.0,61.75,0,6,4.1,0
7000,0,8.49,42000.0,220.95,0,6,0.9,0
35000,1,12.99,85000.0,796.18,1,4,17.4,0
6000,0,13.99,50000.0,205.04,0,4,79.9,0
25200,1,13.49,90000.0,579.72,1,4,32.9,0
11200,0,11.99,30809.0,371.95,2,5,38.4,0
28000,1,19.29,200000.0,730.82,1,2,94.4,0
21000,1,12.99,340000.0,477.71,2,4,68.0,1
6000,0,6.99,37920.0,185.24,0,6,17.2,0
21000,0,12.99,125000.0,707.48,1,4,55.3,0
8000,0,14.79,35000.0,276.51,2,4,50.4,0
8500,0,15.62,46500.0,297.25,2,3,96.4,0
7800,0,15.62,43955.48,272.77,2,3,57.0,0
18000,0,14.79,125000.0,622.13,2,4,48.6,0
4000,0,5.42,50000.0,120.64,2,6,23.7,0
9600,1,13.49,59000.0,220.85,0,4,48.3,0
7600,0,13.49,80000.0,257.88,2,4,50.1,0
3000,0,12.99,62000.0,101.07,2,4,37.7,0
1400,0,10.59,45000.0,45.57,0,5,51.1,0
28000,0,10.99,260000.0,916.56,1,5,51.3,0
8750,0,9.99,66000.0,282.3,0,5,65.7,0
28000,0,16.49,95000.0,991.19,1,3,50.3,0
16550,1,10.99,30000.0,359.76,0,5,15.1,0
4000,0,5.42,60000.0,120.64,0,6,9.7,0
5600,0,10.99,64800.0,183.32,0,5,33.0,0
1700,0,9.99,18600.0,54.85,0,5,19.4,0
5000,0,7.49,38400.0,155.51,2,6,17.4,0
3000,0,7.49,75000.0,93.31,0,6,6.9,0
5000,0,14.79,60000.0,172.82,2,4,93.6,0
14500,0,11.49,55500.0,478.09,2,5,24.6,1
12000,1,18.39,75000.0,307.28,2,2,71.2,0
4000,0,10.59,30000.0,130.18,0,5,11.8,0
5000,0,8.49,48000.0,157.82,0,6,10.0,1
7000,1,17.99,66996.0,177.72,0,2,54.5,0
12000,0,7.49,84000.0,373.22,2,6,24.9,0
3000,0,15.62,65000.0,104.91,2,3,69.8,0
25000,1,14.79,143000.0,592.0,1,4,39.9,0
24000,0,19.69,95000.0,888.14,1,2,71.2,0
11000,0,17.99,90369.0,397.63,1,2,72.4,0
4800,0,7.49,45000.0,149.29,0,6,92.6,0
8000,0,12.99,86400.0,269.52,2,4,71.5,0
15000,0,11.99,42300.0,498.15,0,5,35.7,0
35000,0,11.99,95000.0,1162.34,1,5,30.4,0
30000,0,17.49,112260.0,1076.92,1,3,85.2,0
8325,0,6.99,106369.0,257.02,2,6,39.6,0
10000,0,16.89,49000.0,355.99,2,3,72.5,0
14000,0,8.49,65000.0,441.89,1,6,42.4,0
35000,1,12.99,45000.0,796.18,1,4,0.0,0
4800,0,5.42,35000.0,144.77,0,6,15.4,0
15000,0,8.49,56000.0,473.45,1,6,38.6,0
5050,0,6.99,72000.0,155.91,0,6,32.5,0
12000,0,5.42,112000.0,361.92,0,6,22.4,0
6000,0,8.49,72000.0,189.38,0,6,50.2,0
10000,0,11.99,47000.0,332.1,0,5,67.8,0
6000,0,7.49,45000.0,186.61,0,6,0.0,0
6000,0,7.49,13440.0,186.61,0,6,12.9,0
20000,1,15.99,52000.0,486.26,1,3,25.0,0
9600,1,16.89,48000.0,238.02,2,3,19.3,0
16000,1,14.79,47000.0,378.88,0,4,56.4,0
12000,0,7.49,20400.0,373.22,0,6,28.9,0
3000,1,11.99,64800.0,66.72,0,5,0.0,0
5000,0,7.49,48600.0,155.51,0,6,61.5,1
6000,0,15.62,65600.0,209.82,0,3,41.2,0
6000,0,15.62,56160.0,209.82,0,3,70.2,1
18000,1,20.99,78000.0,486.86,0,1,59.7,0
10125,0,15.23,300000.0,352.13,0,4,93.3,0
3250,0,13.49,20000.0,110.28,0,4,84.5,1
4800,0,5.42,76000.0,144.77,0,6,21.1,0
2000,0,7.49,23652.0,62.21,0,6,0.0,0
1000,0,14.79,35000.0,34.57,0,4,38.3,0
1500,0,8.49,24000.0,47.35,0,6,80.1,0
12000,0,7.49,36000.0,373.22,0,6,21.1,1
7200,0,5.99,75600.0,219.01,0,6,22.7,0
17000,1,14.79,72000.0,402.56,2,4,55.8,1
21000,1,20.99,98000.0,568.01,1,1,83.4,0
2050,0,10.59,25000.0,66.72,0,5,46.3,0
8000,0,7.49,94700.0,248.82,0,6,62.9,0
21500,0,9.99,70000.0,693.65,0,5,73.3,0
10000,0,11.49,86000.0,329.72,2,5,0.0,0
12000,1,11.99,51600.0,266.88,2,5,83.2,1
1800,0,16.49,45000.0,63.72,0,3,99.0,0
7000,0,6.99,75000.0,216.11,2,6,18.3,0
18000,0,10.99,80000.0,589.22,2,5,51.0,0
1275,0,10.99,65964.0,41.74,2,5,58.2,1
28000,1,10.99,145000.0,390.74,2,5,33.6,0
3000,0,10.99,36000.0,98.21,2,5,34.4,0
8000,0,7.49,51000.0,248.82,0,6,43.8,0
10800,1,17.99,52000.0,274.2,1,2,58.1,0
12800,0,10.59,42000.0,416.58,0,5,20.8,0
12500,0,15.99,135000.0,439.41,0,3,88.6,0
12000,0,15.23,130000.0,417.34,1,4,33.2,0
16000,1,18.39,32904.0,409.7,1,2,21.2,0
4000,0,10.59,24000.0,130.18,2,5,1.7,0
6000,0,5.42,165996.0,180.96,0,6,29.9,0
19200,0,10.99,125000.0,628.5,2,5,51.9,0
7000,1,14.79,25200.0,165.76,0,4,30.6,0
6000,0,8.49,71000.0,189.38,0,6,60.3,0
5000,0,15.62,80000.0,174.85,0,3,87.6,0
12000,1,16.89,80000.0,297.53,1,3,57.8,0
5600,0,16.49,45000.0,198.24,2,3,41.5,0
4000,0,5.99,69000.0,121.67,0,6,30.9,0
7800,1,11.99,40560.0,173.47,2,5,19.3,1
5300,0,17.99,36000.0,191.59,2,2,55.4,0
2000,0,13.49,89100.0,67.87,0,4,85.6,0
7500,0,11.49,102000.0,247.29,2,5,56.8,0
5000,0,12.99,50000.0,168.45,1,4,34.2,1
16000,1,19.69,95000.0,421.15,0,2,96.1,0
10000,0,16.89,40000.0,355.99,2,3,56.8,0
15000,1,17.49,101741.0,376.76,1,3,95.2,0
4500,0,12.99,42000.0,151.61,0,4,57.8,0
12000,0,10.59,210000.0,390.54,2,5,74.4,0
7500,0,11.49,48000.0,247.29,0,5,38.4,0
25000,0,17.49,69000.0,897.43,1,3,55.7,0
24000,1,17.99,78000.0,609.32,1,2,0.0,0
13300,1,11.99,35000.0,295.79,0,5,32.6,0
12800,1,17.99,31200.0,324.97,0,2,42.1,0
20000,0,10.99,60000.0,654.68,1,5,50.5,0
20400,1,13.99,69218.0,474.57,1,4,14.5,0
12000,0,10.99,64500.0,392.81,2,5,93.0,0
14000,1,22.11,50000.0,387.55,2,0,41.4,1
15000,1,10.99,60000.0,326.07,0,5,22.3,0
3000,1,22.11,17652.0,83.05,2,0,49.1,1
7000,0,6.99,29112.0,216.11,0,6,7.8,0
20000,0,7.49,50000.0,622.04,0,6,9.3,0
6000,0,5.42,42000.0,180.96,0,6,3.7,0
25000,0,10.59,70000.0,813.63,1,5,31.9,0
18500,0,7.49,35000.0,575.39,0,6,15.0,0
6000,0,15.23,33000.0,208.67,2,4,0.0,0
14000,0,7.49,89000.0,435.43,1,6,30.1,0
10000,0,16.49,60000.0,354.0,2,3,22.8,0
3650,0,11.99,105000.0,121.22,0,5,92.8,0
6400,0,20.62,44000.0,239.88,1,1,65.6,0
8450,0,10.99,50000.0,276.61,0,5,47.5,0
20000,0,11.99,90000.0,664.2,0,5,83.1,0
8000,0,5.99,56000.0,243.34,0,6,0.8,0
20000,1,22.48,60000.0,557.86,2,0,65.9,1
6000,0,13.49,48000.0,203.59,2,4,89.5,0
4800,0,10.99,26004.0,157.13,0,5,55.6,0
10000,0,5.42,90000.0,301.6,0,6,42.4,0
6000,0,10.99,105000.0,196.41,0,5,25.0,0
22000,1,10.99,70000.0,478.23,1,5,43.8,0
9000,0,10.59,72396.0,292.91,0,5,58.8,0
11075,0,13.49,55000.0,375.78,2,4,74.7,0
20375,1,10.99,50000.0,442.91,1,5,72.3,1
22500,0,10.99,92000.0,736.52,1,5,60.4,0
7200,0,14.79,42000.0,248.86,2,4,98.8,0
5000,0,15.23,50000.0,173.9,2,4,46.1,1
23500,1,15.23,73000.0,561.91,1,4,43.4,0
3000,0,5.99,66000.0,91.26,2,6,24.9,0
2100,0,15.23,87000.0,73.04,1,4,64.9,0
1600,0,16.89,39000.0,56.96,0,3,98.3,1
20000,1,13.49,49200.0,460.1,0,4,69.7,0
14000,1,13.49,115132.0,322.07,0,4,62.6,0
17950,0,11.99,113000.0,596.12,1,5,86.8,0
18000,1,10.99,52000.0,391.28,2,5,34.4,0
35000,1,11.49,140967.0,627.75,1,5,0.0,0
9600,1,18.79,60000.0,247.93,0,2,48.7,0
24250,1,12.99,100000.0,551.64,1,4,23.4,0
7800,0,10.99,74000.0,255.33,0,5,64.6,0
13000,1,10.99,78204.0,282.59,0,5,21.1,0
2000,0,10.59,28800.0,65.09,0,5,53.4,0
6000,0,5.42,60000.0,180.96,2,6,29.9,0
10000,0,8.49,130000.0,315.63,1,6,16.7,0
10875,1,18.39,104000.0,278.47,0,2,69.4,1
7875,0,11.99,55500.0,261.53,1,5,29.2,0
5000,1,18.79,35000.0,129.13,2,2,65.8,1
12000,1,12.99,36000.0,272.98,2,4,51.6,0
7600,0,10.99,28000.0,248.78,2,5,27.2,0
7350,1,17.99,36000.0,186.61,2,2,89.2,0
8000,0,10.99,41000.0,261.88,0,5,50.4,0
15000,0,7.49,40000.0,466.53,0,6,21.5,0
4000,0,5.99,51000.0,121.67,0,6,8.9,0
12175,1,12.99,27600.0,276.96,1,4,46.5,1
4300,0,7.49,60000.0,133.74,0,6,61.9,0
7000,1,15.23,51000.0,167.38,2,4,45.8,0
16350,1,11.49,49200.0,359.5,1,5,36.5,0
1500,0,5.99,55000.0,45.63,0,6,49.3,0
26000,0,8.49,114000.0,820.64,1,6,52.3,0
7000,0,5.99,35000.0,212.93,0,6,2.9,0
20000,1,10.59,93000.0,430.78,1,5,7.6,0
16500,1,16.89,50004.0,409.1,1,3,37.5,0
4500,0,8.49,55000.0,142.04,0,6,23.5,0
6400,0,11.49,30500.0,211.02,2,5,22.0,0
11725,1,17.49,88000.0,294.5,0,3,62.9,1
20000,0,13.49,84000.0,678.61,1,4,78.4,0
15000,1,19.29,50000.0,391.51,1,2,51.3,0
25000,0,17.99,72400.0,903.69,1,2,61.1,0
3000,0,11.49,90000.0,98.92,2,5,76.6,0
4900,0,7.49,118443.0,152.4,0,6,49.9,0
1000,0,10.59,38000.0,32.55,0,5,97.2,1
25000,1,15.23,60000.0,597.78,1,4,50.1,1
3500,0,5.99,44000.0,106.47,0,6,7.7,0
18000,1,21.74,36000.0,494.49,1,1,73.5,1
6500,0,5.99,68000.0,197.72,0,6,7.8,0
3000,0,6.99,48000.0,92.62,0,6,43.7,0
8000,0,10.59,50000.0,260.36,0,5,31.3,0
10000,0,7.49,56000.0,311.02,0,6,26.5,0
25000,1,13.99,85000.0,419.9,1,4,8.3,0
10600,0,12.99,65600.0,357.11,0,4,94.5,0
9000,0,15.62,72000.0,314.73,2,3,87.4,0
10000,0,7.49,141000.0,311.02,0,6,0.0,0
3200,0,11.99,31200.0,106.28,2,5,66.6,0
3200,0,9.99,40000.0,103.24,0,5,28.4,1
9000,0,9.99,36000.0,290.37,0,5,37.6,0
15000,1,16.89,125000.0,371.91,0,3,31.4,0
10000,0,9.99,45000.0,322.63,0,5,54.5,0
2275,0,7.49,65000.0,70.76,2,6,29.2,0
8000,0,10.99,30000.0,261.88,0,5,61.6,0
3925,0,9.99,36000.0,126.64,0,5,38.8,0
5200,0,16.49,110000.0,184.08,1,3,93.6,0
4600,0,13.99,24000.0,157.2,2,4,28.8,0
7500,0,10.99,50000.0,245.51,0,5,85.1,0
3000,0,5.42,48000.0,90.48,1,6,55.5,0
15000,1,9.99,37000.0,318.64,0,5,29.5,0
1200,0,10.99,65000.0,39.29,0,5,53.6,0
9500,0,16.49,75000.0,336.3,2,3,65.3,0
22750,1,17.99,40000.0,577.58,1,2,56.9,0
28000,1,19.29,58000.0,730.82,1,2,65.7,0
35000,0,20.25,120366.05,1305.19,1,1,89.1,1
11375,0,10.99,157124.0,372.35,0,5,69.5,1
10000,1,13.49,50000.0,230.05,0,4,54.9,0
28200,1,21.36,62000.0,768.63,1,1,77.6,0
10000,0,9.99,44000.0,322.63,2,5,70.0,0
13075,1,11.99,87500.0,290.79,1,5,50.2,0
4400,0,5.99,48000.0,133.84,0,6,33.7,0
4275,0,15.99,54500.0,150.28,0,3,49.1,0
2500,1,10.99,33600.0,54.35,0,5,63.2,0
5000,0,15.23,48996.0,173.9,0,4,97.8,0
9000,1,12.99,48000.0,204.74,1,4,46.0,0
18325,0,7.49,159960.0,569.94,2,6,14.6,0
12000,1,19.69,63996.0,315.87,0,2,99.2,1
6200,1,17.49,41600.0,155.73,2,3,45.4,0
25000,1,19.69,68590.0,658.05,1,2,54.7,0
2200,0,9.99,80000.0,70.98,0,5,75.2,0
10000,1,12.99,50004.0,227.48,2,4,33.3,0
16000,1,11.99,32000.0,355.84,1,5,27.8,1
6000,0,6.99,65000.0,185.24,2,6,35.0,0
4500,0,10.99,20400.0,147.31,0,5,40.5,0
5600,0,10.59,50004.0,182.26,0,5,6.2,0
6000,0,8.49,30000.0,189.38,0,6,45.9,0
17000,0,10.59,90000.0,553.27,1,5,54.0,0
4000,0,12.99,39996.0,134.76,2,4,32.2,0
7000,0,15.99,44000.0,246.07,2,3,81.6,0
22000,1,13.49,59000.0,506.11,1,4,68.1,0
5775,0,9.99,83000.0,186.32,0,5,63.6,0
35000,1,18.79,130000.0,903.88,1,2,41.6,0
10000,1,19.29,84996.0,261.01,0,2,45.1,0
10150,0,11.99,69000.0,337.08,2,5,75.2,0
